x,y
-0.29595947230146386,0.6810855170818443
0.11951577308936745,-0.4436102748416378
0.8465974525233221,-0.6145199294966768
0.7427286411756142,0.5432551504245547
-1.230778774430834,-0.8736410188123809
0.5349910184801985,0.278620846442559
1.0543350752187373,0.21797548511335163
1.0543350752187373,1.204840910379544
-0.6075659063445873,0.1518169091178527
1.0543350752187373,-0.5483613535011778
-1.1269099630831259,-0.8846674481449641
0.8465974525233221,1.546660219689622
-1.230778774430834,-1.005958170803379
-1.0230411517354183,-0.07422489220010202
0.5349910184801985,0.8409687424043
0.22338458443707532,0.17938298244931059
-0.08822184960604834,-0.06319846286751887
-1.4385163971262496,-0.9839053121382125
-0.29595947230146386,0.08014511845606218
-1.4385163971262496,-0.41053098684388833
0.015646961741659547,-0.3112931228506399
-0.5036970949968793,0.3227265637728916
0.43112220713249055,-0.0797381068663936
-1.542385208473957,-1.0335242441348367
-1.230778774430834,-0.36091205484726413
0.22338458443707532,-1.0114713854696704
-1.3346475857785418,-0.9783920974719209
-1.542385208473957,-0.9012070921438388
-1.0230411517354183,-0.912233521476422
-0.5036970949968793,0.9402066063975484
1.0543350752187373,0.16835655311672743
0.32725339578478324,-1.0280110294685452
-2.061729265212496,-0.8626145894797977
0.8465974525233221,-0.8846674481449641
0.7427286411756142,2.4563406396277325
-1.1269099630831259,-0.22308168818997465
-0.08822184960604834,-0.3664252695135557
0.8465974525233221,2.809186378270393
1.469810320609569,3.7629725155388365
1.1582038865664452,-0.9728788828056293
-0.5036970949968793,1.2158673397121273
0.015646961741659547,0.1242508357863948
2.0930231886958155,1.7065434450120778
-1.542385208473957,-0.768889940152841
1.1582038865664452,1.0173916117256305
0.015646961741659547,-1.016984600135962
-0.192090660953756,-0.2616741908540157
1.469810320609569,3.5534703582197564
0.015646961741659547,-0.11281739486414308
-1.4385163971262496,-0.7799163694854241
-1.0230411517354183,0.9236669623986737
-1.3346475857785418,-0.9618524534730462
-1.230778774430834,-0.5649009975000525
1.6775479433049842,-0.47117634817309567
-1.0230411517354183,0.09668476245493692
0.8465974525233221,-1.0224978148022534
-1.4385163971262496,-0.7799163694854241
-1.542385208473957,-0.8736410188123809
0.5349910184801985,-0.9177467361427135
-0.3998282836491717,-0.9232599508090051
0.95046626387103,-1.0004449561370872
-0.8153035290400027,-0.9012070921438388
1.0543350752187373,-0.8185088721494651
1.0543350752187373,0.11873762112010322
-0.3998282836491717,-0.7358106521550914
-1.3346475857785418,-0.19000240019222517
-0.3998282836491717,-1.0114713854696704
-0.9191723403877108,0.05809225979089586
0.6388598298279063,-0.7854295841517157
0.5349910184801985,-0.019092745537186238
-1.4385163971262496,-0.4380970601753462
-0.9191723403877108,-0.27270062018659885
-1.0230411517354183,-0.6310595734955514
-1.3346475857785418,-0.2120552588573915
-0.5036970949968793,-1.0114713854696704
-0.192090660953756,-0.950826024140463
0.11951577308936745,-0.19551561485851676
-1.230778774430834,-1.0114713854696704
0.11951577308936745,0.7472440930773432
-1.6462540198216653,-1.0004449561370872
-0.7114347176922952,-0.9728788828056293
0.32725339578478324,0.35029263710434955
-0.29595947230146386,-0.493229206838262
-0.192090660953756,0.1518169091178527
0.8465974525233221,-1.005958170803379
-1.0230411517354183,-0.6696520761595925
1.3659415092618608,3.7905385888702945
-1.3346475857785418,-0.12384382419672624
0.32725339578478324,-0.8736410188123809
-1.0230411517354183,-0.388478128178722
0.6388598298279063,-0.9839053121382125
0.7427286411756142,-0.5538745681674694
1.5736791319572767,-0.29475347885176517
-1.542385208473957,-0.14038346819560096
-1.0230411517354183,-0.5869538561652188
-1.8539916425170808,-0.9949317414707957
-1.8539916425170808,-1.0280110294685452
-0.7114347176922952,-1.005958170803379
1.0543350752187373,1.5301205756907472
-0.8153035290400027,-0.9728788828056293
0.8465974525233221,2.3626159903007755
1.6775479433049842,1.193814481046961
1.3659415092618608,0.21797548511335163
1.2620726979141532,0.26759441710997584
2.1968920000435235,0.11322440645381164
0.5349910184801985,0.09668476245493692
1.2620726979141532,-1.0004449561370872
-0.5036970949968793,1.6844905863469113
-0.7114347176922952,-0.22308168818997465
-1.4385163971262496,-0.9618524534730462
0.6388598298279063,-0.989418526804504
-1.3346475857785418,-1.016984600135962
-0.192090660953756,-0.9342863801415883
-1.230778774430834,-1.016984600135962
0.015646961741659547,0.42196442776614007
0.8465974525233221,-0.9949317414707957
-0.7114347176922952,-0.9012070921438388
0.5349910184801985,-0.9673656681393378
0.22338458443707532,-0.7854295841517157
0.7427286411756142,1.4749884290278314
1.2620726979141532,1.3812637797008747
0.015646961741659547,-0.2616741908540157
0.22338458443707532,0.5597947944234295
-0.7114347176922952,-1.005958170803379
1.1582038865664452,-0.14038346819560096
-0.192090660953756,0.24002834377851795
0.6388598298279063,-0.989418526804504
-0.7114347176922952,-0.7027313641573419
0.015646961741659547,0.1463036944515611
-1.1269099630831259,0.7472440930773432
0.015646961741659547,0.04155261579202112
-1.0230411517354183,-0.23962133218884937
-2.061729265212496,-0.8901806628112556
0.7427286411756142,-1.0280110294685452
0.7427286411756142,-0.6310595734955514
1.6775479433049842,-0.22308168818997465
0.8465974525233221,1.6734641570143283
1.1582038865664452,0.26208120244368427
1.1582038865664452,1.5521734343559135
-0.3998282836491717,-1.0224978148022534
0.11951577308936745,1.871939885000825
-0.192090660953756,-0.43258384550905465
1.0543350752187373,1.9766909636603651
-0.5036970949968793,2.109008115651363
-0.9191723403877108,-1.0280110294685452
1.0543350752187373,-0.5538745681674694
-1.6462540198216653,-0.6751652908258841
-0.08822184960604834,-0.9012070921438388
-1.0230411517354183,0.39439835443468213
0.95046626387103,-0.37745169884613883
0.8465974525233221,-0.3664252695135557
0.32725339578478324,-0.30026669351805674
1.3659415092618608,-0.41053098684388833
0.015646961741659547,-0.6475992174944262
-0.192090660953756,-0.46014991884051254
0.5349910184801985,2.9635563889265577
-0.7114347176922952,-0.41053098684388833
1.2620726979141532,0.38888513976839056
-0.3998282836491717,1.4308827116974987
2.0930231886958155,0.802376239740259
0.8465974525233221,-0.7744031548191325
0.015646961741659547,0.23451512911222638
0.43112220713249055,-1.0390374588011282
-0.08822184960604834,0.19592262644818534
0.7427286411756142,-0.38296491351243045
1.0543350752187373,-0.531821709502303
2.0930231886958155,1.061497329055963
-0.3998282836491717,-0.8515881601472146
1.1582038865664452,1.0449576850570885
-0.3998282836491717,1.1883012663806696
1.0543350752187373,1.05047089972338
2.0930231886958155,1.8554002410019503
1.1582038865664452,-0.5649009975000525
-1.0230411517354183,-1.0224978148022534
0.8465974525233221,-0.989418526804504
0.32725339578478324,0.013986542460563233
0.11951577308936745,1.1000898317200043
0.7427286411756142,0.030526186459437967
-0.29595947230146386,-0.15140989752818412
1.5736791319572767,-0.32231955218322306
-1.230778774430834,-1.0114713854696704
-1.4385163971262496,-0.9839053121382125
-1.3346475857785418,-1.016984600135962
-0.7114347176922952,-0.8295353014820482
-0.9191723403877108,-0.4546367041742209
1.3659415092618608,-0.807482442816882
-0.192090660953756,1.794754879672743
1.1582038865664452,0.42747764243243164
-1.0230411517354183,-0.5869538561652188
-0.8153035290400027,-0.950826024140463
0.8465974525233221,-0.07422489220010202
1.2620726979141532,1.4474223556963735
1.5736791319572767,0.2731076317762674
-1.1269099630831259,-1.0335242441348367
-0.3998282836491717,2.042849539655864
-0.7114347176922952,-0.7302974374887998
1.5736791319572767,1.3536977063694169
0.95046626387103,-0.6310595734955514
1.1582038865664452,1.882966314333408
1.2620726979141532,-0.22308168818997465
1.0543350752187373,1.6403848690165788
-1.0230411517354183,0.18489619711560218
0.7427286411756142,0.44401728643130634
0.11951577308936745,0.47709657442905584
-0.192090660953756,-0.42707063084276303
-0.8153035290400027,-0.47668956283938724
0.015646961741659547,0.5212022917593885
-0.3998282836491717,-0.24513454685514097
0.22338458443707532,-0.11281739486414308
-0.9191723403877108,0.11873762112010322
-0.3998282836491717,-0.5207952801697199
-0.8153035290400027,-0.8240220868157567
-1.1269099630831259,-0.5428481388348863
0.22338458443707532,1.871939885000825
0.7427286411756142,-0.3443724108483894
-1.230778774430834,-0.9949317414707957
0.5349910184801985,0.4054247837672653
-1.1269099630831259,-0.5814406414989273
0.43112220713249055,-1.0390374588011282
1.0543350752187373,0.5653080090897211
1.469810320609569,-0.20654204419109992
0.6388598298279063,-0.1293570388630178
-0.7114347176922952,-0.6090067148303852
1.989154377348108,1.1827880517143778
1.0543350752187373,-0.950826024140463
1.2620726979141532,-0.06319846286751887
0.8465974525233221,-0.768889940152841
-0.192090660953756,0.05257904512460428
1.1582038865664452,2.4177481369636915
-0.5036970949968793,1.3040787743727926
1.0543350752187373,-0.3112931228506399
-1.230778774430834,-0.9783920974719209
1.2620726979141532,-0.6475992174944262
-0.9191723403877108,-0.9839053121382125
-1.6462540198216653,-0.6641388614933009
1.1582038865664452,0.18489619711560218
-0.9191723403877108,-0.39950455751130515
-1.3346475857785418,-0.5483613535011778
-1.542385208473957,-0.7302974374887998
-0.3998282836491717,-1.0114713854696704
-1.0230411517354183,-1.016984600135962
-1.0230411517354183,-0.7633767254865493
0.95046626387103,0.4054247837672653
1.2620726979141532,1.3702373503682916
1.5736791319572767,0.36683228110322424
1.0543350752187373,-0.989418526804504
-1.0230411517354183,-0.912233521476422
0.8465974525233221,-0.4050177721775967
0.5349910184801985,-0.41053098684388833
-0.29595947230146386,1.7451359476761188
1.0543350752187373,0.488123003761639
0.22338458443707532,-0.5538745681674694
-1.230778774430834,2.2688913409738185
0.43112220713249055,1.8002680943390346
1.1582038865664452,1.5742262930210797
0.7427286411756142,0.1021979771212285
1.2620726979141532,4.143384327512956
0.11951577308936745,-0.5538745681674694
-0.5036970949968793,0.21797548511335163
1.3659415092618608,0.488123003761639
-0.29595947230146386,-0.9728788828056293
-0.29595947230146386,-0.6972181494910504
-0.5036970949968793,-1.0114713854696704
0.5349910184801985,-1.0114713854696704
1.469810320609569,3.4652589235590914
0.43112220713249055,0.94571982106384
-1.4385163971262496,-1.0335242441348367
-0.192090660953756,-1.016984600135962
-0.3998282836491717,1.4088298530323327
-0.3998282836491717,0.24554155844480954
0.8465974525233221,0.002960113127980075
-1.1269099630831259,-0.636572788161843
0.32725339578478324,0.3117001344403085
-1.9578604538647888,-0.8405617308146315
0.015646961741659547,0.6259533704189284
-1.230778774430834,-0.9177467361427135
-0.192090660953756,-0.09076453619897676
-0.3998282836491717,0.11873762112010322
-0.5036970949968793,-0.5483613535011778
0.32725339578478324,0.5432551504245547
1.5736791319572767,0.24554155844480954
-1.542385208473957,-1.0224978148022534
-1.0230411517354183,-1.0004449561370872
-0.8153035290400027,-1.0390374588011282
0.6388598298279063,1.6073055810188293
0.95046626387103,-0.950826024140463
0.8465974525233221,-1.0280110294685452
1.3659415092618608,0.2565679877773927
-1.230778774430834,-0.8901806628112556
0.22338458443707532,0.592874082421179
0.7427286411756142,0.7637837370762179
0.11951577308936745,-0.9342863801415883
0.8465974525233221,-0.3388591961820978
1.6775479433049842,0.5046626477605137
0.7427286411756142,2.158627047647987
-1.0230411517354183,-0.6861917201584673
-0.29595947230146386,-0.8571013748135062
-0.08822184960604834,-0.6861917201584673
-0.5036970949968793,-0.29475347885176517
-0.6075659063445873,-0.7468370814876746
1.2620726979141532,-1.0114713854696704
1.469810320609569,0.907127318399799
-0.6075659063445873,-1.0004449561370872
0.5349910184801985,1.739622733009827
1.0543350752187373,-0.8350485161483399
0.6388598298279063,-0.9012070921438388
-0.7114347176922952,0.35029263710434955
1.469810320609569,0.002960113127980075
-1.230778774430834,-0.9067203068101304
1.1582038865664452,-0.7909427988180072
-0.8153035290400027,0.3558058517706411
0.8465974525233221,1.7561623770087018
-1.0230411517354183,-0.846074945480923
-0.3998282836491717,0.10771119178752007
-1.1269099630831259,-0.11833060953043466
